rec_id,first_name,middle_name,last_name,gender,current_age,birth_date,street_address,suburb,postcode,state,phone,email,ip_address,employed
R139594,daryl,renee,kersey,f,35,16/7/1985,51  Bride  Street,Wynnum,4178,QLD,07  8689  7435,daryl.kersey@mail.com,113.243.231.20,FALSE
R116446,chris5opher,nathag,power,m,15,3/8/2p05,85  St  Mary  Stteet,Newton,20q2,NSW,02  o328  5830,powers.chnstopher@mail.com.au,134.157.163.25,FALSE
R411665,helen,dalton,shytle,f,29,19/2/1991,2  Queensborough  Parade,Karalee,4306,QLD,07  7380  7752,shytle70@aol.com,85.184.66.204,FALSE
R188574,zachary,anthony,irons,m,25,17/4/1995,114  Woods  Terrace,Alice  Springs,870,NT,08  9169  8791,zachary89@hotmail.com,132.119.31.171,FALSE
R197145,floyd,edward,padgett,m,18,29/12/2002,47  Chilton  Avenue,Oakhurst,2761,NSW,02  7846  9618,padgett85@yahoo.com,125.209.122.231,FALSE
R890093,gadys,nicol,zaunders,f,48,7/4/19y2,1  Jane  Pr'lce  Crescent,Condr,29o6,ACT,02  4165  9125,,17.120.13.254,FALSE
R281284,johh,kiahk,mcmulan,m,35,24/2/|985,2  Turvey  S5reet,Reveswby,221z,NSW,02  766z  3794,john.mcmullan@jail.com.au,115.178.12.61,
R774135,gzry,kennet,sapph,m,37,23/2/q983,21  Stckey  Road,Clyfield,401l,QLD,07  1|43  5486,,141.38.124.32,FALSE
R634445,revoncla,paigen,j0nes,f,33,5/4/1o87,123  Evam  Street,Penrit,750,NSW,02  7q60  0668,,5.115.4.71,FALSE
R130478,kerineth,frabklin,kalas,m,41,16/9/1g79,22  Georke  Street,Helion,43q4,QLD,07  3306  47|1,,26.103.58.97,FALSE
R185647,marcia,sherrill,elmore,f,27,16/1/1993,1  Buffalo  Court,Darwin,800,NT,08  5699  7198,marcia95@mail.com,221.243.122.240,FALSE
R134525,ronald,greer,frabotta,m,37,27/6/1983,65  Civic  Drive,Jabiru,886,NT,08  5824  4308,frabotta21@mail.com.au,80.175.81.78,FALSE
R907877,ed'lth,lasbun,ridcle,f,,25/10/1999,South  West  R0cks  Road,Spencervijle,243l,NSW,02  9019  0933,riddle44@gmail.c0m,197.119.39.145,FALSE
R174599,john,christopher,holmes,m,23,12/5/1997,8  Beulah  Avenue,Maitland,5573,SA,08  9304  7638,holmes95@mail.com.au,169.252.45.248,FALSE
R186502,bruce,scott,lieber,m,57,7/9/1963,52  Raymond  Street,Ainslie,2602,ACT,02  2818  0644,bruce.lieber@gmail.com,195.58.154.143,FALSE
R152894,cole,scott,blomeier,m,-37,3/2/1983,45  Morbey  Road,Gembrook,3783,VIC,03  8462  0487,blomeier57@hotmail.com,87.244.252.171,
R122548,barbara,poindexter,mitchell,f,41,7/12/1979,1  Burnie  Street,Lyons,2606,ACT,02  3999  9562,barbara.mitchell@mail.com,95.19.136.252,TRUE
R155519,tyler,marshall,thomas,m,28,18/7/1992,25  Morgan  Crescent,Curtin,2605,ACT,02  9477  1724,tyler.thomas@aol.com,50.156.64.227,FALSE
R104995,darin,shane,quaintance,m,40,14/3/1980,167  Mylestom  Drive,Repton,2454,NSW,02  1004  6547,quaintance76@gmail.com,137.30.199.103,FALSE
R141720,eahnest,januel,whaeln,m,,8/4/19q9,17  Haydwns  Road,Bewumaris,3l93,VIC,03  759l  3252,ernest48@maik.com,3.26.187.51,FALSE
R138607,tiwander,capri,bost,f,26,19/5/1994,57  Rosewood  Crescent,Leanyer,812,NT,08  6266  1100,tiwander74@mail.com,146.63.106.75,
R236608,gary,paul,bullard,m,42,28/9/1978,78  Bundanoon  Road,Woronora  Heights,2233,NSW,02  0988  2185,bullard18@mail.com.au,233.149.46.U47,FALSE
R166013,thomas,reed,elqadi,m,34,15/12/1986,97  Forrestall  Road,Elizabeth  Downs,5113,SA,08  4843  8809,elqadi39@aol.com,165.227.49.71,
R526731,rtuh,mardin,questwll,f,,13/3/2986,74  Reseruoir  Street,Surry  Hillj,2018,NSW,,que5tell42@mail.com.au,153.175.144.43,FALSE
R118695,kimberley,grubbs,bussell,f,32,3/6/1988,13  Ernest  Street,Beauty  Point,7270,TAS,03  5409  5414,kimberley80@yahoo.com,9.225.23.59,FALSE
R105967,danny,b,mosquera,m,41,28/11/1979,60  Hinchinbrook  Drive,Kirwan,4817,QLD,07  8249  9428,mosquera57@gmail.com,110.71.131.159,FALSE
R162610,jean,cash,smith,f,-35,9/4/1985,147  Woodlake  Boulevarde,Durack,830,NT,08  3933  6953,tjdjitggeo@mail.com,119.133.90.138,
R157274,robin,knight,goodman,f,27,1/2/1993,29  Landbury  Street,Bald  Hills,4036,QLD,07  4601  6611,goodman.robin@aol.com,17.99.237.69,FALSE
R125236,ambwr,t,ketxham,f,53,9/9/1977,429  2aroubra  Road,Mar0ubra,2o35,NSW,,ketcham13@kail.com,204.15.172.148,FALSE
R167313,virginia,stone,thomas,f,29,8/5/1991,63  Marlborough  Street,Bentleigh  East,3165,VIC,03  0912  2270,virginia.thomas@hotmail.com,44.80.207.205,FALSE
R374652,kimberly,manice,howard,f,41,4/3/1979,40  Zeil  Street,Alice  Springs,870,NT,08  5102  9761,kimberly.howard@mail.com.au,77.237.153.168,TRUE
R296509,marpisol,mercedej,rec0re,f,32,5/5/1998,67  M0rris  Street,Williamsrown,3012,VIC,p3  2045  0008,recire36@aol.com,215.237.28.142,FALSE
R118890,consuela,white,shook,f,22,24/11/1998,170  Dumaresq  Street,Broadmeadow,2292,NSW,02  0244  7081,consuela.shook@mail.com,11.106.118.21,FALSE
R366168,ouida,l,dine,f,31,23/g/1989,28  Vega  Stfeet,Revesbi,221z,NSW,02  981o  7645,ouita28@mail.com.ai,112.78.83.147,TRUE
R160443,millie,j,roberson,f,27,25/1/1993,78  Hayes  Street,Bunbury  East,6230,WA,08  3937  6928,millie6@gmail.com,224.119.225.24,FALSE
R611841,william,earl,haymore,m,-30,21/8/1990,36  Bellevue  Road,Bentleigh  East,3165,VIC,03  5812  1313,william.haymore@mail.com.au,215.228.168.204,FALSE
R501791,johm,,vokce,m,29,19/3/l991,9  Belmont  Coirt,Newnhm,7208,TAS,03  6113  6096,,143.117.3.87,FALSE
R796190,corbni,fontnaaito,nguyeri,m,36,9/12/1994,21  Baker  C0urt,Blackstobe  Heights,7258,TAS,,nguyen56@yahoo.com,156.63.212.130,FALSE
R275173,ann,lynn,taylor,f,,21/3/1987,17  Thompson  Avenue,Mount  Morgan,4714,QLD,07  3321  9416,efopqgapla@yahoo.com,136.100.46.134,FALSE
R182021,lindq,jenhifer,gambrll,f,28,12/u/1992,26  Coolaba  Street,Leikh  Creek,5711,SA,08  830y  5437,,77.2J.230.254,FALSE
R187143,brandon,beauford,mathis,m,45,27/6/1975,1  Umbakumba  Street,Umbakumba,822,NT,08  7728  6569,brandon.mathis@hotmail.com,115.108.251.28,FALSE
R187719,rodney,d,martin,m,22,20/3/1998,Lime  Vale,Brigalow,4412,QLD,07  7045  6992,martin45@mail.com.au,1.155.14.140,FALSE
R123966,betty,israel,watson,f,50,13/7/1970,37  Boronia  Street,Connells  Point,2221,NSW,02  3382  8999,watson45@mail.com.au,234h168.157.19,FALSE
R691485,ian,monroe,lee,m,,26/8/1965,4  Armitree  Street,Kingsgrove,2208,NSW,02  8920  5391,ian58@yahoo.com,46.245.254.253,
R695078,rikhard,dacid,hughesy,m,36,7/2/1g84,62  Red  Cbapel  Avenue,Sandv  Bay,7000,TAS,03  2690  698o,iefnloloedp@hotmail.com,23.107.123.251,FALSE
R969166,dre,les,kyriost,m,34,5/9/|986,67  Osborne  treet,Soudh  Yarra,31q1,VIC,03  693q  4289,drewz5@gmail.com,135.141.115.57,FALSE
R288741,angeka,houzer,xue,f,45,11/3/2975,Ringwood Road,Baxelor,895,NT,,shue.angela@yahoo.con,144.136.133.4,FALSE
R162621,regena,sapp,irvin,f,-39,16/1/1981,77  Jacaranda  Drive,Jerrabomberra,2619,NSW,02  9888  6703,irvin86@aol.com,143.232.80.254,FALSE
R525811,josha,jame5,mkinnon,m,,21/4/|981,45  Milforcl  Road,Miranta,22z8,NSW,,sgmofmopis@hotma'll.com,199.221.121.224,TRUE
R175430,kelvin,earl,richardson,m,32,27/6/1988,291  Uhlmann  Road,Burpengary,4505,QLD,07  8011  7234,richardson.kelvin@yahoo.com,127.149.185.124,FALSE
R134104,lista,yamon'lque,tou,f,-38,16/3/l982,29  Moil  C4escent,Moip,840,NT,,thou.lisa@nail.com,14.191.78.46,
R224759,edwarcl,lre,farrel,m,13,5/10/20o7,233  Dafey  Street,Hobarrt,700o,TAS,03  3945  3g85,farrells3@mail.com.au,3.26.171.6,FALSE
R169888,james,david,ellzey,m,31,20/7/1989,33  West  Street,Ascot  Park,5043,SA,08  1660  0409,james.ellzey@mail.com.au,135.35.184.151,FALSE
R817609,renz,ladon,recgor,f,43,19/q/1977,71  Normam  Street,Lorieton,24q3,NSW,02  481q  7582,tfebjjrsng@mail.com.au,35.40.2.151,
R705391,maylon,vincent,ewing,m,25,3/11/1995,5  Shaw  Crescent,Mount  Isa,4825,QLD,07  6618  6980,maylon7@hotmail.com,222.118.28.82,FALSE
R123304,peter,eli,moore,m,28,2/9/1992,32  Boronia  Crescent,North  Haven,2443,NSW,02  7555  7473,peter44@gmail.com,89.153.105.65,FALSE
R108663,jerrold,keith,sentilles,m,24,6/8/1996,4  Nimrin  Street,Montagu  Bay,7018,TAS,03  2686  1527,jerrold11@hotmail.com,240.110.46.194,FALSE
R117394,amanda,b,sterner,f,75,9/11/1945,101  Reeve  Street,Clayfield,4011,QLD,07  6631  7273,sterner94@mail.com.au,78.143.113.111,FALSE
R721890,michael,alan,sresang,m,48,25/3/1972,20  Shelley  Avenue,Bundoora,3083,VIC,03  8288  5301,michael.sresang@mail.com.au,161.87.249.18,FALSE
R418000,garaison,huhg,maahtin,m,,18/4/1g79,8  Pandor  Circuit,Nhulunuby,088o,NT,08  3374  l314,garrison40@majl.com.au,90.221.53.238,FALSE
R826898,davey,d,revella,m,30,5/9/1990,Stuart  Highway,Daly  Waters,852,NT,08  6270  4391,davey92@mail.com.au,26.189.106.245,FALSE
R134634,howard,scott,grano,m,17,16/1/2003,97  Paisley  Street,Footscray,3011,VIC,03  8325  1288,grano6@aol.com,4.168.77.200,
R145410,delsin,ty1er,skales,m,17,20/11/2093,560  Lynngs  Road,Wattle  Barik,399s,VIC,03  7488  2283,delwij58@hotmail.com,39.168.164.173,FALSE
R189370,heath,paris,jordan,m,30,10/10/1990,10  Norman  Jones  Street,Alice  Springs,870,NT,08  7374  8826,jordan86@mail.com.au,76.117.51.206,
R133745,melody,cleora-helen,sehrt,f,31,6/8/1989,16  Lomond  Close,Edge  Hill,4870,QLD,07  7257  5442,mqilpgfqhd@hotmail.com,229.177.67.112,TRUE
R196797,hubert,dean,mccorkle,m,44,4/6/1976,18  Forest  Knoll  Avenue,Bondi  Beach,2026,NSW,02  8935  3969,mccorkle32@yahoo.com,158.7.22.198,FALSE
R971494,leeamn,lidnemann,tretn,f,26,5/11/l994,13  Bayley  Strit,Dulwix  Hill,22o3,NSW,02  76o3  5021,cnjneedcis@aol.com,36.242.187.165,FALSE
R337911,evan,alan,davidson,m,,31/5/1972,42  Merindah  Street,Howrah,7018,TAS,03  2815  6917,davidson.evan@yahoo.com,112.49.243.45,
R299124,dalw,leh,wilkiams,m,52,20/q/1968,McCabe5  Lane,Springdle,2606,NSW,02  8396  7377,,184.52.40.26,FALSE
R404836,sylvia,allain,andersen,f,34,3/8/1986,94  Viewbank  Road,Newnham,7248,TAS,03  5348  9628,andersen.sylvia@mail.com.au,3.162.44.87,
R188340,kevin,charles,rhodes,m,29,24/1/1991,10  Chapman  Place,Oxley,4075,QLD,07  7203  6334,rhodes30@aol.com,229.134.202.4,FALSE
R148552,arthur,crawford,bailey,m,56,14/1/1964,30  Downes  Street,Roma,4455,QLD,07  4101  5215,mpjhdojnng@mail.com.au,214.149.110.146,FALSE
R190132,chelsea,sara,sullivan,f,,5/4/1987,51  Perth  Street,Prahran,3181,VIC,03  4817  0510,chelsea91@hotmail.com,123.165.238.118,
R153607,michael,l,perry,m,40,10/10/1980,114  Mowbray  Terrace,East  Brisbane,4169,QLD,07  9956  5397,ekoeeieeaa@yahoo.com,18.24.194.119,FALSE
R187491,elizabeth,maurece,clevenger,f,23,12/6/1997,3  Wood  Road,Narre  Warren,3805,VIC,03  1440  6206,mpatktgjoj@yahoo.com,134.168.15.121,FALSE
R648818,arthvr,ryam,maionr,m,,9/1/1094,6  William  Strit,Carsiff,2z85,NSW,02  2722  1164,snpcpmcllkc@gmail.com,231.214.27.210,FALSE
R147418,mary,w,behnke,f,25,28/6/1995,15  Dart  Court,Warwick,6024,WA,08  2627  2611,mary36@aol.com,115.170.58.169,TRUE
R112662,joshua,ryan,ridenour,m,,16/9/1992,32  Edward  Street,Norwood,5067,SA,08  2224  5873,ejqasdtgni@aol.com,137.18.180.177,FALSE
R683197,sames,warrem,jordam,m,38,30/1/|982,32  Haseldean  Road,Yarra9on,38z3,VIC,03  8202  0051,,190.181.161.64,FALSE
R133379,mary,kay,rose,f,31,7/11/1989,13  Davis  Street,Heyfield,3858,VIC,03  9628  7681,rose96@mail.com.au,3.127.197.85,FALSE
R175804,eryn,moore,west,f,35,20/8/1985,2  Zouch  Street,Young,2594,NSW,02  5343  5041,west.eryn@mail.com,97.38.116.161,
R175855,margaret,jontae',harris,f,57,5/2/1963,3  Letinic  Street,Bundaberg,4670,QLD,07  4509  9049,gmsfppqrqi@mail.com.au,226.149.24.218,FALSE
R197861,briam,pauo,clinr,m,34,11/7/1g86,28  Camijla  Avenue,Osbore,5087,SA,08  60o7  8704,cline.brian@a0l.com,9.251.51.134,FALSE
R894662,john,arnold,larson,m,21,27/12/1999,5  Kookaburra  Avenue,Lake  Munmorah,2259,NSW,02  5886  6033,khqhhteean@aol.com,3.66.85.113,FALSE
R626955,joea,dafid,flowres,m,,25/11/q994,6  Tooan  Cort,Broadmdadows,30q7,VIC,03  0639  2325,,29.98.147.205,FALSE
R135163,josep,a,tempje,m,,16/2/198z,15  Por5  Jackson  Circuit,Phil1ip,26o6,ACT,02  44q1  4747,,29.137.211.220,FALSE
R102991,ruth,cherise,williams,f,46,31/7/1974,5  Tallowood  Street,Thurgoona,2640,NSW,02  7522  6047,ruth39@yahoo.com,184.28.136.216,FALSE
R139094,barloara,ma4,rid,f,41,7/11/2979,4  Kaiyan  Street,Surfers  Parwdise,4z17,QLD,07  9345  9250,barbars54@aol.com,46.181.122.253,
R940694,janie,dhoon,perkins,f,39,7/7/1981,20  Pommel  Crescent,Epping,3076,VIC,03  4625  8819,janie.perkins@yahoo.com,209.109.74.220,FALSE
R154835,edwin,munro,nooe,m,19,5/3/2001,153  Lee  Point  Road,Wanguri,810,NT,08  5054  4933,nooe79@aol.com,2.15.146.231,
R186918,mari,yodanda,mall0ry,f,25,2u/1/1995,15  Monroe  Courd,Narre  Warrej  North,380q,VIC,03  415l  2405,onbqcfrdpt@aol.c0m,188.176.26.127,FALSE
R997591,amt,christime,fergvson,f,33,23/|/1987,56  Mayfie|d  Street,Macyfield,7242,TAS,,,190.175.224.193,FALSE
R103158,michelle,l,hesselbach,f,29,29/11/1991,8  Cubillo  Street,Wanguri,810,NT,08  9191  5983,michelle.hesselbach@aol.com,143.121.224.225,FALSE
R702400,ines,leme,starkei,f,24,1/9/1896,22  Wvdgong  Street,Mosmsn,2o88,NSW,02  0951  56o6,stark:e42@hotmail.com,245.195.54.94,FALSE
R915065,lijit,dawri,shavv,f,27,5/2/q993,9  Lukinda  Street,Carsedine,4036,QLD,,sbnpdona0c@mail.com,199.29.151.189,FALSE
R143275,ruyb,micbelle,bradoey,f,29,18/8/1g91,28  Wqratah  Street,O'Connoah,260z,ACT,02  0o10  0357,bradley.ruby@maol.com,124.220.254.134,FALSE
R135365,subhashini,buchanan,teasley,f,28,20/7/1992,88  Lovett  Street,Ulverstone,7315,TAS,03  7677  5672,kqgfkjdqrd@gmail.com,183.91.115.166,FALSE
R133985,kevin,sliffin,johnson,m,34,24/12/1986,259  Donnelly  Street,Armidale,2350,NSW,02  9483  4148,kloesrlmad@aol.com,208.197.179.62,FALSE
R101793,nancy,p,elkins,f,28,21/10/1992,204  Swallow  Drive,Erskine  Park,2759,NSW,02  6984  4950,nancy73@gmail.com,220.117.168.144,FALSE
R989457,rlsa,,kordon,f,35,23/7/1995,22  Flx  Close,Kariogg,2050,NSW,02  0746  4964,,212.239.9.124,FALSE
R129907,kelly,d,mcgaha,f,38,3/10/1982,64  Ahearne  Street,Hermit  Park,4812,QLD,07  8086  2201,mcgaha10@yahoo.com,127.200.22.209,
R137612,brenda,christine,adams,f,22,15/11/1998,133  Bunya  Road,Arana  Hills,4054,QLD,07  6666  1216,brenda.adams@gmail.com,182.193.152.31,FALSE
R252274,larry,steven,reynolds,m,22,30/11/1998,19  Carandini  Street,Melba,2615,ACT,02  6793  9930,cjkcrookas@mail.com,201.83.90.102,FALSE
R186341,calvin,william,edwards,m,,26/8/1982,28  Tighes  Terrace,Tighes  Hill,2297,NSW,02  8953  4478,calvin.edwards@mail.com.au,126.241.16.157,FALSE
R106850,benjamin,mitchell,stancil,m,40,11/7/1980,41  Pascoe  Avenue,Croydon,3136,VIC,03  3791  5315,stancil.benjamin@yahoo.com,1.19.161.157,FALSE
R604186,tam,adeiiada,belfl9wer,f,42,z4/5/1978,29  Charnwud  Road,St  Kilda East,3173,VIC,03  0607  985o,belflower20@gmail.c0m,4.120.116.209,
R373257,zeffrey,rarikin,thormpson,m,21,11/7/199g,McCrabb  Rpad,Denilkquin,2713,NSW,01  2847  7917,thompson.jeff4ey@gmail.com,19.102.56.112,FALSE
R186831,je5se,arron,mccrury,m,39,22/12/|981,14  Phineauz  Court,Grai,870,NT,08  6738  816o,jesse2w@mail.com,136.126.147.220,FALSE
R139752,xelsea,u,cooeland,f,-30,8/1/1090,5  Hayt0n  Mews,Jantakot,616q,WA,,copeland.chelsew@yahoo.com,221.250.225.238,
R452062,glenda,marion,goldston,f,-27,27/12/1993,7  Braeside  Crescent,Sandy  Bay,7006,TAS,03  5310  3573,goldston53@yahoo.com,123.246.31.9,FALSE
R305265,brian,lawrence,miller,m,30,25/2/1990,2  Blair  Street,North  Rockhampton,4701,QLD,07  6936  4520,emhgflbqee@yahoo.com,248.225.187.141,FALSE
R188188,tony,l,ford,m,,25/2/1981,Lairhopes  Road,Ebenezer,4340,QLD,07  1892  9445,ford99@mail.com,109.63.98.152,FALSE
R103736,beatnx,z,mcnil,f,24,18/6/2996,19  Maple  Road,Castula,217o,NSW,02  624s  6432,,208.145.9.13,FALSE
R313103,jeremy,b,sanders,m,53,7/9/1967,29  Claremont  Avenue,Malvern,3144,VIC,03  2615  4240,sanders9@mail.com.au,100.146.39.21,FALSE
R171376,lakisth,kau,rolans,f,42,3/12/1q78,Bonnington  Roacl,Kimgsvale,2580,NSW,02  9y35  4796,roland39@aoj.com,122.145.146.249,TRUE
R499411,proctor,john,gakenheimer,m,21,11/2/1999,3  Willow  Street,Kippa-ring,4021,QLD,07  3183  8888,gakenheimer86@mail.com,53.21.203.9,FALSE
R676570,thyrorne,lawston,smih,m,25,6/7/19i5,12  Gill'lan  Parade,West  Pymple,2023,NSW,,thyrome.smith@mail.cim,79.243.78.78,FALSE
R729051,jordan,evette,reynard,f,34,8/7/1986,8  Temple  Street,Brunswick  West,3055,VIC,03  3151  7222,jordan.reynard@yahoo.com,214.165.205.42,FALSE
R187913,carmen,michelleperozz,myrto,f,35,2/7/1985,8  Rubin  Crescent,Happy  Valley,5159,SA,08  2841  8631,myrto.carmen@gmail.com,182.157.12.117,FALSE
R132251,joseph,wesley,king,m,-38,20/9/1982,50  Smallcombe  Street,Tara,4421,QLD,07  8975  1942,nngqgdhriq@aol.com,31.199.58.169,FALSE
R337748,mary-jo,ann,ward,f,27,27/4/1993,5  Irvine  Street,East  Ipswich,4305,QLD,07  4917  1314,mary-jo.ward@gmail.com,159.118.92.144,
R338356,william,prial,kiker,m,40,29/10/1980,38  Avocado  Lane,Maleny,4552,QLD,07  0162  3796,william49@gmail.com,,FALSE
R288975,delora,leerusbing,waljer,f,37,30/1/1g83,54  Bolton  Strit,Kirrz,422s,QLD,07  20s4  5346,walker.de1>ra@gmail.com,33.219.139.21,
R151392,christan,douglas,sanders,m,23,21/4/1997,95  Braeside  Street,Wahroonga,2076,NSW,02  8766  9603,mqjahfphlj@gmail.com,15.44.78.118,FALSE
R128929,cindi,will9s,stanci1l,f,38,4/9/198w,699  Highbury  Riad,Burwood  Easnt,315l,VIC,,,219.175.173.104,FALSE
R970346,caridace,anm,kenhla,f,43,7/6/1q77,Old  Mount  Gambieah  Road,Caseerton,3315,VIC,03  9517  o515,,58.247.59.36,FALSE
R101798,tammylynn,medley,gray,f,25,15/2/1995,1  Lyndale  Street,Gwelup,6018,WA,08  3985  1918,gray68@yahoo.com,21.34.36.39,FALSE
R155442,john,dwight,mcallister,m,20,17/5/2000,37  Queen  Street,Muswellbrook,2333,NSW,02  4931  8801,john.mcallister@mail.com.au,28.97.37.103,FALSE
R130761,cecilia,bristow,caviness,f,,1/11/1983,2  Morland  Avenue,Stonyfell,5066,SA,08  2574  4702,cecilia70@aol.com,123.105.81.58,FALSE
R678735,michael,m,woody,m,,19/5/1978,42  Torwood  Avenue,Glen  Waverley,3150,VIC,03  0300  9084,woody.michael@yahoo.com,53.221.153.232,FALSE
R590654,anthon7,havvey,spruilj,m,31,3/10/l989,8  Kurala  Street,Manly  Val,20g3,NSW,02  z220  4005,spruill54@uahoo.com,1.159.138.160,FALSE
R106297,calvin,joseph,andersen,m,19,19/7/2001,4  Garda  Grove,Joondalup,6027,WA,08  3392  8979,flirjmnlno@aol.com,4.15.31.112,FALSE
R154120,erwin,trent,terry,m,33,4/2/1987,23  Pileena  Street,Banora  Point,2486,NSW,02  2188  3495,terry.erwin@mail.com.au,89.134.179.164,FALSE
R622330,sason,8,bomd,m,24,19/4/q996,29  Queen5  Road,Melborune,3060,VIC,03  7081  6082,,197.228.236.242,FALSE
R185253,brianna,r,thomas,f,42,30/4/1978,163  Queen  Street,Woollahra,2025,NSW,02  5179  5186,brianna.thomas@aol.com,198.215.190.33,FALSE
R173304,faucette,wheelous,austin,f,45,27/11/1975,16  Point  Street,Pyrmont,2009,NSW,02  4005  1180,austin.faucette@yahoo.com,252.25.232M189,FALSE
R185725,stamakia,corie,ohlensehleri,f,26,2/3/|994,21  Centre  Sgreet,Callala u Beach,25q0,NSW,02  2034  o323,mcnbkphplo@yahoo.com,32.252.113.142,FALSE
R238321,michael,david,vickers,m,69,30/6/1951,4  Aintree  Road,Bell  Post  Hill,3215,VIC,03  1714  0832,ogpnsrfqte@gmail.com,44.83.75.b30,FALSE
R902894,william,reuben,gibbs,m,,12/1/1979,80  Holberton  Street,Toowoomba,4350,QLD,07  1577  0001,gibbs.william@mail.com,196.34.217.95,FALSE
R143476,joanm,randsll,ahmacl,f,33,5/10/1o87,9  La9ird  Street,Mackay  Notth,4742,QLD,07  8021  2449,ahmad.joann@mall.com.au,228.185.69.155,
R101321,jaems,douglar,kuykrndall,m,35,13/12/|985,9  Janice  Drove,Tahnoor,2553,NSW,02  5804  300o,james.kuykemdall@aol.com,26.101.156.37,FALSE
R100763,gordon,n,goble,m,47,30/12/1973,698  Sunnyside  Road  Sunridge,Railton,7305,TAS,03  2106  1193,cpbcnbiein@gmail.com,179.97.55.215,FALSE
R190020,marty,sedwick,reid,f,31,15/10/1989,53  Mitchell  Crescent,Coolaroo,3048,VIC,03  0786  5446,marty.reid@hotmail.com,13Q.16.222.232,FALSE
R149747,daniel,kurtis,walker,m,23,29/3/1997,Guyra  Road,Tingha,2369,NSW,02  2161  0178,daniel31@mail.com.au,151.60.213.85,FALSE
R137999,mafy,lizeth,flemimg,f,39,3/6/19i1,Ross  Hi9hway,Alice  Springz,876,NT,08  1649  1z68,fleming.mary@hotnail.com,93.85.33.70,FALSE
R783319,jama,nowlle,ckok,f,41,z9/7/1979,23  Lamhrigg  Street,Farrre,26o7,ACT,,kok.jaria@yahoo.com,81.134.63.8,FALSE
R157670,michael,eric,goodman,m,22,20/12/1998,140  Jacaranda  Street,Booval,4304,QLD,07  3976  7549,nengfrqttd@aol.com,183.129.185.201,FALSE
R166201,kathrxn,cieveland,russe|l,m,,23/11/1o87,12  McCulock  Place,Kanbah,2g02,ACT,02  2915  3013,russell.kathryn@hitmail.com,110.124.1.28,FALSE
R836498,ellen,suddreth,vinson,f,38,13/4/1982,10  Renwick  Street,Redfern,2016,NSW,02  5345  5842,ellen.vinson@hotmail.com,150.149.250.244,
R373763,frederick,l,sisson,m,,13/6/1995,68  Dubbo  Street,Warren,2824,NSW,02  4881  8873,frederick65@mail.com.au,104.131.234.5,
R494819,catherine,janay,colwell,f,-31,24/11/1989,39  Eggleston  Crescent,Chifley,2606,ACT,02  8166  5638,kplsnlrish@gmail.com,168.112.147.244,FALSE
R316867,michaelb,d,eferhart,m,33,14/3/|987,16  Hudson  Fysb  Avenue,Patap,825,NT,08  5171  2180,everhart.michael@hotmail.con,154.142.95.211,
R921372,arja,annettehix,smiddy,f,40,16/7/1980,1  Penzance  Avenue,Golden  Square,3555,VIC,03  7807  5446,arja.smiddy@aol.com,73.94.116.17,FALSE
R181463,russell,michael,buck,m,,5/6/1984,17  Queens  Road,Bowen,4805,QLD,07  2836  7252,hphqijtdih@gmail.com,50.214.181.249,
R964011,jefgrey,dav8d,mangm,m,43,3/4/|977,13  Mackenu  Street,Oatoey,2227,NSW,02  515w  8879,mangum85@gmai1.com,97.134H88.17,FALSE
R161950,trvnt,v,padila,m,36,23/3/l984,40  Gotley  Street,Reserv0ir,3075,VIC,03  86z8  9323,trent4i@yahoo.com,237.210.88.69,FALSE
R157355,willie,lee,cochrane,f,48,13/2/1972,57  Parr  Avenue,North  Curl  Curl,2099,NSW,02  7782  8792,willie59@hotmail.com,60.248.45.111,FALSE
R156024,larry,m,wood,m,47,15/8/1973,18  Spencer  Street,Rockhampton,4700,QLD,07  2739  1686,wood44@mail.com.au,113.8.10.123,FALSE
R555419,michael,b,bowers,m,23,13/5/1997,51  Todd  Mall,Alice  Springs,870,NT,08  1206  8090,michael33@mail.com.au,74.204.253.104,FALSE
R127938,roma,elaine,waddell,f,17,25/5/2003,61  Regentville  Road,Glenmore  Park,2745,NSW,02  2385  0281,waddell.roma@hotmail.com,73.63.134.60,FALSE
R174543,dassie,l,garitta,f,30,26/3/1990,51  Stanley  Street,Wodonga,3690,VIC,03  3582  0982,garitta42@aol.com,226.34.137.196,
R172693,joann,christine,fulcher,f,30,16/2/1990,,Gladfield,4370,QLD,07  3225  4111,fulcher.joann@mail.com,118.248.206.198,FALSE
R164444,danuel,douglaa,roger5,m,48,22/10/197w,580  Kalank  Avenue,Lenah  Va|ley,70o8,TAS,03  7648  z017,obkieedoit@gmaik.com,,FALSE
R150784,shanequa,m,tryon,f,22,6/11/1998,45  Queen  Street,Bombala,2632,NSW,02  3234  5103,tryon.shanequa@mail.com,179.209.200.77,FALSE
R168294,george,henry,boye,m,,8/4/1968,5  Gundong  Street,Wongarbon,2831,NSW,02  1065  5039,boye.george@gmail.com,106.114.105.79,
